CompanyNumber,final_news_score,sentiment_direction
14220276,,neutral
8528885,,neutral
15824904,,neutral
6518117,,neutral
14899061,,neutral
13269335,,neutral
11198536,,neutral
1057627,,neutral
10103094,,neutral
13669491,,neutral
2991328,,neutral
8596898,,neutral
14724840,,neutral
13264232,,neutral
SC676877,,neutral
NI632425,,neutral
1209477,,neutral
7752686,,neutral
14857007,,neutral
10846654,,neutral
5186372,,neutral
11970303,,neutral
7026983,,neutral
11375557,,neutral
6128169,,neutral
15692042,,neutral
13094232,,neutral
13820640,,neutral
15505291,,neutral
5154613,,neutral
15187066,,neutral
8740144,,neutral
12641800,,neutral
SC606064,,neutral
13551285,,neutral
8500248,,neutral
12462214,,neutral
3848520,,neutral
13026380,,neutral
14799645,,neutral
13804328,43.61260423448155,positive
9256195,,neutral
11384316,,neutral
10877558,,neutral
3498208,,neutral
15072434,,neutral
SC823479,,neutral
15890478,,neutral
9131733,,neutral
12077071,,neutral
8739301,,neutral
14658952,,neutral
5815593,,neutral
3506834,,neutral
4255677,,neutral
8716685,,neutral
15731720,,neutral
9943692,,neutral
3224186,,neutral
7642095,,neutral
13954535,,neutral
6017240,,neutral
9033268,,neutral
185304,,neutral
13636289,13.409657555958757,neutral
15730787,,neutral
2623375,,neutral
5529450,,neutral
4123975,,neutral
SC692360,,neutral
15088409,,neutral
7968940,,neutral
8497281,,neutral
5924243,,neutral
10590898,,neutral
14085601,,neutral
6080790,,neutral
1862659,,neutral
10378479,,neutral
14354637,,neutral
9178817,,neutral
14267637,,neutral
13446605,,neutral
6956348,,neutral
10193150,,neutral
12089158,,neutral
5320842,,neutral
13306584,,neutral
5507832,,neutral
6519579,,neutral
11286664,,neutral
12552933,,neutral
5149985,,neutral
8284314,,neutral
15204085,,neutral
13558366,,neutral
12848293,,neutral
2302912,,neutral
8018207,,neutral
15836628,,neutral
12610190,,neutral
6461712,,neutral
5759161,,neutral
13233578,,neutral
14493245,,neutral
12697406,,neutral
15784504,,neutral
10716309,,neutral
9491665,,neutral
15519261,,neutral
14547327,,neutral
12205693,,neutral
14156343,,neutral
9968746,,neutral
7691753,,neutral
14803013,,neutral
10029870,,neutral
10278089,35.78934679404079,negative
14418263,,neutral
7999332,,neutral
12606327,,positive
NI716831,,neutral
3982608,,neutral
10262715,,neutral
NI648732,,neutral
10863334,,neutral
NI021069,,neutral
13126233,,neutral
2664369,,neutral
5943579,,neutral
3114657,,neutral
3921135,,neutral
15982886,,neutral
6378339,,neutral
4756827,,neutral
12977146,,neutral
7298920,,neutral
14506338,,neutral
7567034,,neutral
11289276,,neutral
9108984,,neutral
SC142054,,neutral
8465013,,neutral
12554997,,neutral
15503272,,neutral
12224118,,neutral
SC048998,,neutral
13874564,,neutral
4079436,,neutral
10990462,,neutral
12688762,,neutral
12426620,,neutral
4000105,,neutral
8971558,,neutral
13188611,,neutral
3495875,,neutral
596107,42.35390686592941,positive
12790950,,neutral
9516358,,neutral
1312465,,neutral
13295544,,neutral
8637351,,neutral
SC760187,,neutral
15329392,,neutral
10704727,,neutral
15119194,,neutral
13406496,,neutral
10363981,,neutral
11974716,,neutral
4894011,,neutral
3892675,51.263394649828335,neutral
14580042,,neutral
11116775,,neutral
NI710467,,neutral
13704280,,neutral
9939633,,neutral
1005239,,neutral
5815338,,neutral
14896338,,neutral
14116037,,neutral
7125790,,neutral
8932043,,neutral
7655898,,neutral
2760679,,neutral
15355381,,neutral
3157752,,neutral
15863982,,neutral
15544370,,neutral
14587323,,neutral
12235935,,neutral
10261098,,neutral
15729855,,neutral
14071172,,neutral
8831928,,neutral
4181811,,neutral
6778380,,neutral
10260488,,neutral
15558891,,positive
11831192,,neutral
5167740,,neutral
7648900,,neutral
7304544,,neutral
15293983,,neutral
15017845,,neutral
7591729,,neutral
10213486,,neutral
4115232,,neutral
14027417,,neutral
14510012,,positive
9521892,,neutral
11348839,,neutral
9894084,,neutral
5556499,,neutral
4530897,,neutral
12697637,,neutral
5307788,,neutral
15049046,,neutral
15175705,,neutral
7914010,,negative
10648569,,neutral
5226697,,neutral
10198278,,neutral
8997461,,neutral
15749822,,neutral
1767416,,neutral
9007252,,neutral
10717886,,neutral
2537347,,neutral
12618660,,neutral
15430500,,neutral
16096183,,neutral
11893518,,neutral
5868491,,neutral
1172051,,neutral
15403948,,neutral
15578978,,neutral
12684352,,neutral
6906017,,neutral
4718043,,neutral
12597213,,neutral
12244580,,neutral
8184124,,neutral
11331420,,neutral
13033075,,neutral
15706646,,neutral
5720734,,neutral
13792370,,neutral
NI626746,,neutral
14267821,,neutral
1660794,,neutral
15627705,,neutral
3686968,,neutral
12306688,,neutral
15539857,,neutral
4928939,,neutral
12590113,,neutral
14616207,,neutral
13512113,,neutral
12298721,,neutral
4764941,,neutral
8968569,,neutral
8279191,,neutral
13286585,,neutral
1375798,,neutral
5463084,14.40672326252472,positive
14354731,13.211181076301957,neutral
6360436,,neutral
13707486,,neutral
NI663231,,neutral
14819114,,neutral
6828755,,neutral
7917080,,neutral
11126381,,neutral
13618614,,neutral
15136119,,neutral
14546281,,neutral
10796173,,neutral
8330776,,neutral
15127005,,neutral
8911109,,neutral
9995607,,neutral
12627989,,neutral
13908900,,neutral
12887294,,neutral
15378079,,neutral
13513179,,neutral
13884207,,neutral
14337628,,neutral
7414550,,neutral
11189191,,neutral
14706360,,neutral
14311103,,positive
10816467,,neutral
4438531,,neutral
10730971,,neutral
14366064,,neutral
NI706189,,neutral
10939268,,neutral
432989,17.16925892951671,positive
13482768,,neutral
10886331,,neutral
8876701,,neutral
13336153,,neutral
1942593,,neutral
4978912,,neutral
252183,,neutral
12772248,,neutral
9854378,,neutral
SC405031,,neutral
9573245,,neutral
12669851,,positive
4719481,,neutral
11533233,,neutral
3533935,,neutral
14227997,,neutral
12409250,,neutral
14391542,,neutral
9375833,13.041084988091983,neutral
15417997,,neutral
4878929,,neutral
11514203,,neutral
13860825,,neutral
3644318,,neutral
15792719,,neutral
3579677,,neutral
SC567449,,neutral
8026434,,neutral
15033816,,neutral
13581163,,neutral
10415300,20.877112044627708,positive
13978174,,neutral
14368676,,neutral
13158761,,neutral
14728594,,neutral
2720923,,neutral
12582235,,neutral
3988297,,neutral
NI647051,,neutral
14769969,,neutral
8811295,,neutral
14259235,,neutral
12069033,,neutral
15906382,,neutral
5722790,,neutral
NI070807,,neutral
3996730,,neutral
3279097,,neutral
12456764,,neutral
592101,,neutral
15800731,,neutral
12530700,,neutral
15852588,,neutral
9788391,,neutral
15864505,,neutral
8264694,,neutral
13358948,,neutral
6884474,,neutral
10418632,,neutral
SC621756,,positive
12073257,,neutral
8001348,,neutral
7172422,,neutral
NI613978,,neutral
14713495,,neutral
10774172,,neutral
11425841,,neutral
SC437769,16.517002865125228,positive
14999229,,neutral
14026856,,neutral
15069134,,neutral
6739623,,neutral
3840544,15.986014469827113,positive
9358274,,neutral
15697617,,neutral
3589317,,neutral
10891239,,neutral
10761688,,neutral
12101646,,neutral
14633622,,neutral
14801558,,neutral
7555328,,neutral
9349784,,neutral
3769978,,neutral
14703853,,neutral
15270822,,neutral
6745792,,neutral
8850544,,neutral
15471120,,neutral
12045429,21.950650902984066,positive
10598615,,neutral
16103422,,neutral
13552917,,neutral
15840989,,neutral
12758445,,neutral
16220533,,neutral
15799547,,neutral
8296123,,neutral
12521768,,neutral
7151377,,neutral
9004009,,neutral
11426945,,neutral
1883213,,neutral
2386338,,neutral
6336496,,neutral
14962318,73.47635357597814,positive
14959230,,neutral
1668664,,neutral
3593412,,neutral
9689847,,neutral
15076281,,neutral
579209,,neutral
11012908,,neutral
7871407,,positive
11916944,,neutral
8240118,,neutral
14032191,,neutral
14892186,,neutral
NI668166,,neutral
14764201,,neutral
13375066,,neutral
15302001,,neutral
3310106,,neutral
10529726,,neutral
14661071,,neutral
16102529,,neutral
11151533,,neutral
9646080,,neutral
11881141,,neutral
13339708,,neutral
14107981,,neutral
11846810,,neutral
825600,,neutral
SC231181,,neutral
13585324,,neutral
10049406,,neutral
2688569,,neutral
14914965,,neutral
11741303,,neutral
16135983,17.159090277719198,positive
15486900,,neutral
9703993,,neutral
7773962,,neutral
7491912,25.470881667214744,positive
2215218,,neutral
7677571,,neutral
8669742,,neutral
15522086,,neutral
14715847,,neutral
12736721,,neutral
6076908,,neutral
8972242,,neutral
11171923,,neutral
NI620172,,neutral
9413049,,neutral
6298023,,neutral
8049544,,neutral
7420638,12.902531083203986,neutral
12435769,13.056738543486516,neutral
11810071,,neutral
13131960,,neutral
15259250,,neutral
1617403,,neutral
15560146,,neutral
7153653,,neutral
11955234,,neutral
6306211,,neutral
10691892,,neutral
7108631,,neutral
7777030,,neutral
14448126,,neutral
SC538939,,neutral
13422572,,neutral
12041105,,neutral
7758564,,neutral
8774548,,neutral
13681439,,neutral
8416318,,neutral
11617122,,neutral
7035353,,neutral
2446105,,neutral
12004194,,neutral
9794644,,neutral
11906033,,neutral
15898665,,neutral
15760520,,neutral
7571311,,neutral
6121101,,neutral
8520294,,neutral
10754591,13.006593961686585,positive
14681260,,neutral
12747207,,neutral
15784230,,neutral
11913313,,neutral
15510927,,neutral
4537228,,neutral
11948669,,neutral
NI028059,12.836973521731585,neutral
2371532,,neutral
12795978,,neutral
11124050,,neutral
6305048,,neutral
11646971,,neutral
11333495,,neutral
SC810560,,neutral
11584593,,neutral
10457641,,neutral
13778016,,neutral
14458955,,neutral
14385462,,neutral
15966145,,neutral
629407,,neutral
7077567,,neutral
13830329,,neutral
4112992,,neutral
12937431,,neutral
10716860,,neutral
11118162,,neutral
4206419,,neutral
12144442,,neutral
8648983,,neutral
9008413,,neutral
9088317,,neutral
10652214,,neutral
7897542,,neutral
9443758,,neutral
10813833,,neutral
5898412,,neutral
13247152,,neutral
9886976,,neutral
10700762,,neutral
SC507966,,neutral
10063899,,neutral
8780532,,neutral
15655353,,neutral
9495943,,neutral
13925061,,neutral
12974283,,neutral
2225105,,neutral
4330059,,neutral
7923114,,neutral
13951481,,neutral
5442035,,neutral
11964048,,neutral
15325357,,neutral
15468994,,neutral
11480824,,neutral
8810839,,neutral
6260373,32.43383727758229,positive
11561139,,neutral
10326954,,neutral
15893015,,neutral
15358546,,neutral
14644258,,neutral
10339797,,neutral
11847451,,neutral
2823749,,neutral
11935694,,neutral
2549296,,neutral
8504045,,neutral
15693726,,neutral
9015100,,neutral
11248512,,neutral
14570074,,neutral
13487542,,neutral
12742984,32.11806734746337,neutral
14453545,,neutral
9052257,,neutral
8352948,,neutral
15885205,,neutral
12158675,,neutral
NI703052,,neutral
7181792,,neutral
11685897,,neutral
14391639,,neutral
12998196,,neutral
SC310025,,neutral
16338888,,neutral
14649843,,neutral
13071256,,neutral
9412656,,neutral
11224654,,neutral
3469736,,neutral
7292415,,neutral
6940109,,neutral
3597552,,neutral
16243575,,neutral
4776362,,neutral
13561589,,neutral
15161607,,neutral
SC712302,,neutral
12746663,,neutral
2090018,,neutral
11667971,,neutral
4779285,,neutral
11769598,41.23075595673029,negative
10370192,,neutral
SC368890,,neutral
2048083,,neutral
14164341,,neutral
9965343,,neutral
13816870,,neutral
16305828,,neutral
12735586,,neutral
6215892,,neutral
7227271,,neutral
8635267,,neutral
7075410,,neutral
4746314,,neutral
8984145,,neutral
11083062,,neutral
6303144,,neutral
15321533,,neutral
9663302,,neutral
13032755,,neutral
2823523,,neutral
7385118,,neutral
15001015,,neutral
14846182,,neutral
14469507,,neutral
15037787,,neutral
11536235,,neutral
10284615,,neutral
8325203,,neutral
6895564,,neutral
8100227,15.797218583780351,positive
14250817,,neutral
14814982,,neutral
13128912,,neutral
10537911,,neutral
14151704,,neutral
7518956,,neutral
12753101,,neutral
14425526,,neutral
8147527,,neutral
11732951,,neutral
15158349,,neutral
10561741,,neutral
13606536,,neutral
9951213,,neutral
15281640,,neutral
NI637573,,neutral
10383626,,neutral
7471109,,neutral
SC626147,,neutral
12527801,,neutral
14580441,,neutral
13631621,,neutral
13106119,,neutral
15350067,18.951368069714537,negative
16134158,,neutral
14164618,,neutral
7562551,,neutral
12428592,,neutral
13511071,,neutral
SC719304,,neutral
11765194,,neutral
15573022,,neutral
11223214,,neutral
14176962,,neutral
10180948,,neutral
5636649,,neutral
12168805,,neutral
5105279,,neutral
10375707,,positive
SC142256,,neutral
11982594,,neutral
13479279,,neutral
8469816,,neutral
12838323,,neutral
11884726,,neutral
12724647,,neutral
9746113,,neutral
13554788,,neutral
12136022,,neutral
12309326,,neutral
14459545,,neutral
7482693,,neutral
8560984,,neutral
14224893,,neutral
698392,,neutral
12695258,,neutral
10698826,,neutral
11841107,,neutral
13471506,,neutral
15934822,,neutral
13728571,,neutral
13717242,,neutral
4438852,,neutral
10330668,,neutral
11772450,,positive
15267598,,neutral
NI647966,,neutral
12633680,,neutral
3935516,,neutral
5744455,,neutral
14161662,,neutral
11305124,,neutral
14599668,,neutral
13694043,,neutral
10851973,,neutral
9648387,13.024757505939125,positive
8544981,,neutral
12715128,,neutral
14427137,,neutral
14069733,,neutral
11961270,,neutral
8477635,,neutral
13974343,,neutral
15747970,,neutral
11290195,,neutral
SC379793,,neutral
1607118,,neutral
15613420,,neutral
12595823,,neutral
8848455,,neutral
5993254,,neutral
SC642194,,neutral
8382332,,neutral
11582657,,neutral
11252760,,neutral
12520294,,neutral
14311512,,neutral
SC726620,,neutral
2380139,,neutral
15161808,,neutral
7434429,,neutral
11087302,,neutral
8491562,,neutral
6828519,,neutral
13952558,,neutral
12538041,,neutral
12788162,,neutral
NI634794,,neutral
2147228,,neutral
15522932,,neutral
13892410,,neutral
15106925,,neutral
14363310,,neutral
13910631,,neutral
12552315,,neutral
12803756,,neutral
11056699,,neutral
8372443,,neutral
15518382,,neutral
4767065,,neutral
SC526039,,neutral
14288906,,neutral
9850527,,neutral
14761609,,neutral
14370908,,neutral
14779417,,neutral
11611171,,neutral
10741419,,neutral
15224695,,neutral
14679011,,neutral
12474381,,neutral
NI605205,,neutral
12631604,,neutral
8584442,,neutral
5752201,,neutral
10720173,,neutral
10269593,,neutral
13614942,,neutral
11760139,16.335370271132923,positive
11982389,,neutral
13241776,,neutral
14921115,,neutral
15620418,,neutral
11628489,,neutral
10439240,,neutral
SC190868,,neutral
13720521,,neutral
14262283,,neutral
12921705,,neutral
15655764,,neutral
15088006,,neutral
7879124,,neutral
6410419,,neutral
11527539,,neutral
4642355,12.746960946101153,neutral
14641236,,neutral
13763851,,neutral
14822512,,neutral
12709644,,neutral
15989598,,neutral
12312318,,neutral
11163179,,neutral
14727030,,neutral
1840383,,neutral
8623844,,neutral
15807198,,neutral
6836320,,neutral
12042576,,neutral
9397227,,neutral
9644567,14.811760014093185,positive
SC433771,,neutral
11289057,,neutral
3559614,,neutral
14151626,,neutral
12098205,,neutral
SC723990,,neutral
3690108,,neutral
14789520,,neutral
12258269,,neutral
12537477,,neutral
12727535,,neutral
SC606466,,neutral
5832553,,neutral
533170,,neutral
5423357,,neutral
15017816,,neutral
6508199,,neutral
6815418,,neutral
2972836,,neutral
11767314,,neutral
SC595648,,neutral
10521412,,neutral
14505380,,neutral
13786893,,neutral
15979932,,neutral
13753373,,neutral
15490271,,neutral
15717785,,neutral
